date,city,weather_desc,temp_min_c,temp_max_c,humidity_pct,wind_kph,precip_mm,precip_prob,alerts,events
2021-01-08,"Constantine, DZ",light_rain,24.3,33.5,62.0,13.0,17.4,0.335,,"[{'start_time_local': '09:33', 'event_type': 'traffic_disruption', 'title': 'Transit Schedule Adjustment', 'description': 'Service timetable update.', 'channel_focus': 'pickup', 'tags': 'traffic|transport'}, {'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Apple Valley vs East Kenyattaland', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-01-09,"Constantine, DZ",sunny,25.8,36.3,36.0,21.0,0.0,0.29,,"[{'start_time_local': '20:00', 'event_type': 'football_final', 'title': 'sardonic Derby — Glendora vs Fort Maximilian', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2021-01-10,"Constantine, DZ",cloudy,2.2,11.9,86.0,20.0,0.0,0.221,,"[{'start_time_local': '15:15', 'event_type': 'tech_news', 'title': 'Regional Tech Meetup', 'description': 'Academic talk.', 'channel_focus': 'all', 'tags': 'tech|events'}]"
2021-01-11,"Constantine, DZ",sunny,8.6,23.5,66.0,12.0,0.0,0.377,,[]
2021-01-12,"Constantine, DZ",sunny,24.0,37.8,54.0,17.0,0.0,0.214,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Taunton vs Woodland', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-01-13,"Constantine, DZ",light_rain,10.3,19.4,81.0,20.0,0.8,0.334,,[]
2021-01-14,"Constantine, DZ",light_rain,3.8,11.0,87.0,22.0,5.3,0.548,,[]
2021-01-15,"Constantine, DZ",sunny,19.4,26.7,72.0,10.0,0.0,0.262,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — West Rafael vs Daly City', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-01-16,"Constantine, DZ",light_rain,25.9,31.0,48.0,14.0,13.3,0.451,,"[{'start_time_local': '17:30', 'event_type': 'football_final', 'title': 'insistent Derby — Fort Rogerstad vs Dakotaworth', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2021-01-17,"Constantine, DZ",light_rain,6.8,11.9,95.0,14.0,10.1,0.395,,[]
2021-01-18,"Constantine, DZ",cloudy,9.7,13.0,93.0,18.0,0.0,0.256,,[]
2021-01-19,"Constantine, DZ",sunny,24.3,32.9,57.0,15.0,0.0,0.166,,[]
2021-01-20,"Constantine, DZ",light_rain,16.0,25.2,55.0,4.0,7.3,0.32,,"[{'start_time_local': '01:33', 'event_type': 'economy', 'title': 'Business Chamber Roundtable', 'description': 'Macro commentary.', 'channel_focus': 'delivery', 'tags': 'economy|business'}]"
2021-01-21,"Constantine, DZ",sunny,1.7,12.0,81.0,8.0,0.0,0.325,,[]
2021-01-22,"Constantine, DZ",sunny,17.4,25.8,72.0,18.0,0.0,0.342,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Stephonbury vs Zoilafurt', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-01-23,"Constantine, DZ",sunny,27.8,36.0,48.0,18.0,0.0,0.345,,"[{'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — Jakubowskiland vs Tustin', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-01-24,"Constantine, DZ",cloudy,7.0,15.9,88.0,13.0,0.0,0.381,,[]
2021-01-25,"Constantine, DZ",light_rain,4.9,13.3,88.0,18.0,17.9,0.347,,[]
2021-01-26,"Constantine, DZ",sunny,20.6,26.7,51.0,15.0,0.0,0.305,,[]
2021-01-27,"Constantine, DZ",sunny,22.8,30.5,62.0,22.0,0.0,0.294,,[]
2021-01-28,"Constantine, DZ",light_rain,4.8,12.2,95.0,12.0,16.7,0.299,,[]
2021-01-29,"Constantine, DZ",sunny,12.1,17.9,81.0,17.0,0.0,0.355,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — Stoltenbergstead vs Hilpertcester', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-01-30,"Constantine, DZ",sunny,25.7,31.5,51.0,20.0,0.0,0.186,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — Pontiac vs Moreno Valley', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-01-31,"Constantine, DZ",light_rain,15.9,24.9,63.0,21.0,21.9,0.425,,[]
2021-02-01,"Constantine, DZ",light_rain,9.6,23.5,79.0,19.0,10.6,0.263,,"[{'start_time_local': '', 'event_type': 'local_news', 'title': 'Community Center Renovation', 'description': 'Facilities upgrade.', 'channel_focus': 'delivery', 'tags': 'community|city'}, {'start_time_local': '14:22', 'event_type': 'celebrity', 'title': 'Local Artist Releases Single', 'description': 'Cultural release.', 'channel_focus': 'delivery', 'tags': 'entertainment|culture'}]"
2021-02-02,"Constantine, DZ",light_rain,11.5,22.7,61.0,17.0,5.8,0.397,,"[{'start_time_local': '', 'event_type': 'economy', 'title': 'Fuel Price Adjustment', 'description': 'Macro commentary.', 'channel_focus': 'all', 'tags': 'economy|business'}, {'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Adrienneport vs Koreyville', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-02-03,"Constantine, DZ",sunny,16.1,21.6,74.0,19.0,0.0,0.356,,[]
2021-02-04,"Constantine, DZ",light_rain,15.4,22.1,62.0,2.0,0.3,0.451,,[]
2021-02-05,"Constantine, DZ",sunny,20.9,24.1,59.0,15.0,0.0,0.309,,"[{'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — West Marc vs Jastbury', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-02-06,"Constantine, DZ",sunny,22.6,26.2,59.0,17.0,0.0,0.4,,[]
2021-02-07,"Constantine, DZ",sunny,20.3,34.4,70.0,8.0,0.0,0.326,,[]
2021-02-08,"Constantine, DZ",light_rain,23.9,28.7,49.0,3.0,7.0,0.403,,[]
2021-02-09,"Constantine, DZ",sunny,22.6,35.6,57.0,11.0,0.0,0.445,,[]
2021-02-10,"Constantine, DZ",cloudy,4.4,10.6,95.0,11.0,0.0,0.613,,[]
2021-02-11,"Constantine, DZ",sunny,12.4,21.2,75.0,10.0,0.0,0.347,,[]
2021-02-12,"Constantine, DZ",light_rain,27.0,36.9,46.0,14.0,3.5,0.451,,[]
2021-02-13,"Constantine, DZ",sunny,12.6,19.2,75.0,3.0,0.0,0.436,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Fort Jeremybury vs Wiltonfurt', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-02-14,"Constantine, DZ",cloudy,2.8,11.3,85.0,14.0,0.0,0.26,,[]
2021-02-15,"Constantine, DZ",sunny,18.1,27.5,51.0,29.0,0.0,0.465,,"[{'start_time_local': '00:16', 'event_type': 'tech_news', 'title': 'Regional Tech Meetup', 'description': 'Technology updates.', 'channel_focus': 'all', 'tags': 'tech|events'}]"
2021-02-16,"Constantine, DZ",sunny,21.9,30.3,53.0,14.0,0.0,0.402,,[]
2021-02-17,"Constantine, DZ",light_rain,4.2,19.2,82.0,11.0,6.1,0.541,,"[{'start_time_local': '03:44', 'event_type': 'politics', 'title': 'Regional Policy Debate Scheduled', 'description': 'Routine policy update.', 'channel_focus': 'all', 'tags': 'politics|civics'}, {'start_time_local': '09:28', 'event_type': 'economy', 'title': 'Quarterly Economic Outlook', 'description': 'Local enterprise meetup.', 'channel_focus': 'pickup', 'tags': 'economy|business'}, {'start_time_local': '11:59', 'event_type': 'traffic_disruption', 'title': 'Transit Schedule Adjustment', 'description': 'Service timetable update.', 'channel_focus': 'pickup', 'tags': 'traffic|transport'}, {'start_time_local': '17:00', 'event_type': 'football_match', 'title': 'League Match — Balistreriville vs Conroyfort', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-02-18,"Constantine, DZ",light_rain,8.3,15.4,79.0,23.0,0.6,0.458,,[]
2021-02-19,"Constantine, DZ",sunny,21.5,35.4,56.0,14.0,0.0,0.309,,[]
2021-02-20,"Constantine, DZ",light_rain,14.0,27.2,71.0,9.0,2.2,0.334,,[]
2021-02-21,"Constantine, DZ",light_rain,5.1,9.6,95.0,15.0,4.0,0.458,,[]
2021-02-22,"Constantine, DZ",light_rain,17.3,23.8,70.0,12.0,8.0,0.446,,[]
2021-02-23,"Constantine, DZ",sunny,24.3,36.0,45.0,4.0,0.0,0.402,,"[{'start_time_local': '17:00', 'event_type': 'football_match', 'title': 'League Match — West Heidi vs Jackyfield', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-02-24,"Constantine, DZ",sunny,12.9,15.5,84.0,20.0,0.0,0.25,,"[{'start_time_local': '20:45', 'event_type': 'football_match', 'title': 'League Match — Rueckerboro vs East Edna', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-02-25,"Constantine, DZ",light_rain,4.1,10.1,89.0,16.0,3.7,0.368,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2021-02-26,"Constantine, DZ",sunny,19.7,28.1,52.0,6.0,0.0,0.406,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}, {'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — Lake Aronchester vs Connberg', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-02-27,"Constantine, DZ",sunny,23.3,27.7,44.0,11.0,0.0,0.482,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}, {'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — Compton vs Baltimore', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-02-28,"Constantine, DZ",light_rain,5.2,14.9,88.0,3.0,11.0,0.344,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2021-03-01,"Constantine, DZ",cloudy,12.6,23.5,88.0,12.0,0.0,0.412,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2021-03-02,"Constantine, DZ",sunny,14.2,19.2,76.0,20.0,0.0,0.278,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}, {'start_time_local': '06:30', 'event_type': 'economy', 'title': 'Quarterly Economic Outlook', 'description': 'Minor price signal.', 'channel_focus': 'all', 'tags': 'economy|business'}]"
2021-03-03,"Constantine, DZ",sunny,17.6,20.1,79.0,10.0,0.0,0.328,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2021-03-04,"Constantine, DZ",sunny,16.7,26.6,58.0,2.0,0.0,0.212,,"[{'start_time_local': '', 'event_type': 'politics', 'title': 'Municipal Council Budget Review', 'description': 'Administrative matters.', 'channel_focus': 'all', 'tags': 'politics|civics'}, {'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2021-03-05,"Constantine, DZ",sunny,21.6,28.2,69.0,12.0,0.0,0.364,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}, {'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Lake Vincenza vs Fond du Lac', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-03-06,"Constantine, DZ",sunny,22.8,28.2,66.0,14.0,0.0,0.341,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2021-03-07,"Constantine, DZ",sunny,21.3,28.1,55.0,8.0,0.0,0.214,,[]
2021-03-08,"Constantine, DZ",sunny,22.4,34.9,51.0,16.0,0.0,0.287,,"[{'start_time_local': '', 'event_type': 'economy', 'title': 'Quarterly Economic Outlook', 'description': 'Minor price signal.', 'channel_focus': 'delivery', 'tags': 'economy|business'}]"
2021-03-09,"Constantine, DZ",sunny,27.2,33.7,55.0,8.0,0.0,0.375,,[]
2021-03-10,"Constantine, DZ",sunny,2.7,16.9,85.0,19.0,0.0,0.334,,[]
2021-03-11,"Constantine, DZ",sunny,10.3,18.7,65.0,10.0,0.0,0.332,,[]
2021-03-12,"Constantine, DZ",sunny,27.0,33.5,50.0,21.0,0.0,0.407,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — North Freddy vs Tamiami', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-03-13,"Constantine, DZ",light_rain,16.0,20.1,70.0,13.0,6.2,0.378,,"[{'start_time_local': '11:44', 'event_type': 'economy', 'title': 'Fuel Price Adjustment', 'description': 'Local enterprise meetup.', 'channel_focus': 'all', 'tags': 'economy|business'}]"
2021-03-14,"Constantine, DZ",light_rain,5.0,15.1,90.0,18.0,12.1,0.428,,[]
2021-03-15,"Constantine, DZ",sunny,19.2,26.7,47.0,13.0,0.0,0.351,,[]
2021-03-16,"Constantine, DZ",sunny,22.5,31.4,54.0,12.0,0.0,0.29,,[]
2021-03-17,"Constantine, DZ",light_rain,2.4,17.0,73.0,16.0,16.4,0.237,,[]
2021-03-18,"Constantine, DZ",light_rain,10.5,16.3,85.0,13.0,4.9,0.453,,"[{'start_time_local': '01:56', 'event_type': 'economy', 'title': 'Fuel Price Adjustment', 'description': 'Minor price signal.', 'channel_focus': 'all', 'tags': 'economy|business'}]"
2021-03-19,"Constantine, DZ",sunny,26.8,32.1,33.0,13.0,0.0,0.338,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Southaven vs Norbertshire', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-03-20,"Constantine, DZ",sunny,20.3,24.6,56.0,20.0,0.0,0.45,,"[{'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — Schambergerboro vs Lake Alexandria', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-03-21,"Constantine, DZ",cloudy,5.4,10.2,90.0,14.0,0.0,0.5,,[]
2021-03-22,"Constantine, DZ",sunny,17.3,22.9,71.0,14.0,0.0,0.279,,[]
2021-03-23,"Constantine, DZ",sunny,21.3,35.5,52.0,18.0,0.0,0.241,,"[{'start_time_local': '17:00', 'event_type': 'football_match', 'title': 'League Match — Boganstead vs South Manuelfort', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-03-24,"Constantine, DZ",sunny,9.9,22.0,74.0,13.0,0.0,0.309,,[]
2021-03-25,"Constantine, DZ",light_rain,7.6,14.7,77.0,12.0,2.1,0.345,,[]
2021-03-26,"Constantine, DZ",sunny,22.5,31.7,58.0,19.0,0.0,0.444,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Schadenshire vs Doraport', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-03-27,"Constantine, DZ",light_rain,24.1,28.5,51.0,11.0,2.2,0.226,,[]
2021-03-28,"Constantine, DZ",sunny,5.7,10.9,82.0,6.0,0.0,0.411,,[]
2021-03-29,"Constantine, DZ",light_rain,6.1,21.3,83.0,16.0,27.2,0.367,,[]
2021-03-30,"Constantine, DZ",light_rain,22.2,32.6,52.0,16.0,22.2,0.216,,[]
2021-03-31,"Constantine, DZ",sunny,13.5,25.4,71.0,24.0,0.0,0.232,,[]
2021-04-01,"Constantine, DZ",cloudy,9.6,20.2,85.0,12.0,0.0,0.403,,[]
2021-04-02,"Constantine, DZ",sunny,14.3,24.5,64.0,17.0,0.0,0.263,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Nikkifort vs New Cathryn', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-04-03,"Constantine, DZ",sunny,14.5,24.6,75.0,14.0,0.0,0.282,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — Plano vs East Annettafield', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-04-04,"Constantine, DZ",sunny,15.7,24.5,69.0,15.0,0.0,0.17,,[]
2021-04-05,"Constantine, DZ",sunny,15.7,27.4,59.0,16.0,0.0,0.436,,"[{'start_time_local': '03:37', 'event_type': 'economy', 'title': 'Quarterly Economic Outlook', 'description': 'Local enterprise meetup.', 'channel_focus': 'all', 'tags': 'economy|business'}]"
2021-04-06,"Constantine, DZ",light_rain,21.0,32.5,55.0,12.0,1.1,0.184,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Perryland vs South Lonie', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2021-04-07,"Constantine, DZ",sunny,21.4,28.7,58.0,16.0,0.0,0.241,,"[{'start_time_local': '', 'event_type': 'politics', 'title': 'Municipal Council Budget Review', 'description': 'Administrative matters.', 'channel_focus': 'all', 'tags': 'politics|civics'}, {'start_time_local': '01:55', 'event_type': 'local_news', 'title': 'Neighborhood Cleanup', 'description': 'Art initiative.', 'channel_focus': 'pickup', 'tags': 'community|city'}]"
2021-04-08,"Constantine, DZ",sunny,22.8,31.8,44.0,12.0,0.0,0.364,,"[{'start_time_local': '', 'event_type': 'politics', 'title': 'Local Ordinance Proposal', 'description': 'Administrative matters.', 'channel_focus': 'delivery', 'tags': 'politics|civics'}]"
2021-04-09,"Constantine, DZ",sunny,21.8,33.4,38.0,10.0,0.0,0.23,,"[{'start_time_local': '15:00', 'event_type': 'football_final', 'title': 'paltry Derby — East Virgie vs Dickensberg', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2021-04-10,"Constantine, DZ",cloudy,4.3,11.5,93.0,8.0,0.0,0.262,,"[{'start_time_local': '00:00', 'event_type': 'public_holiday', 'title': 'impressionable Public Holiday', 'description': 'City-wide day off. Families gather; dine-in lunch can increase; delivery rises at dinner.', 'channel_focus': 'all', 'tags': 'holiday|family|leisure'}, {'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Zulaufchester vs South Vicentefurt', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
